service_id,date,exception_type
"30_315558","20150116","1"
"30_315558","20150117","1"
"30_315558","20150119","1"
"30_315558","20150120","1"
"30_315558","20150121","1"
"30_315558","20150122","1"
"30_315558","20150123","1"
"30_315558","20150124","1"
"30_315558","20150126","1"
"30_315558","20150127","1"
"30_315558","20150128","1"
"30_315558","20150129","1"
"30_315558","20150130","1"
"30_315558","20150131","1"
"30_315558","20150202","1"
"30_315558","20150203","1"
"30_315558","20150204","1"
"30_315558","20150205","1"
"30_315558","20150206","1"
"30_315558","20150207","1"
"30_315558","20150209","1"
"30_315558","20150210","1"
"30_315558","20150211","1"
"30_315558","20150212","1"
"30_315558","20150213","1"
"30_315558","20150214","1"
"30_315558","20150216","1"
"30_315558","20150217","1"
"30_315558","20150218","1"
"30_315558","20150219","1"
"30_315558","20150220","1"
"30_315558","20150221","1"
"30_315558","20150223","1"
"30_315558","20150224","1"
"30_315558","20150225","1"
"30_315558","20150226","1"
"30_315558","20150227","1"
"30_315558","20150228","1"
"30_315558","20150302","1"
"30_315558","20150303","1"
"30_315558","20150304","1"
"30_315558","20150305","1"
"30_315558","20150306","1"
"30_315558","20150307","1"
"30_315558","20150309","1"
"30_315558","20150310","1"
"30_315558","20150311","1"
"30_315558","20150312","1"
"30_315558","20150313","1"
"30_315558","20150314","1"
"30_315558","20150316","1"
"30_315558","20150317","1"
"30_315558","20150318","1"
"30_315558","20150319","1"
"30_315558","20150320","1"
"30_315558","20150321","1"
"30_315558","20150323","1"
"30_315558","20150324","1"
"30_315558","20150325","1"
"30_315558","20150326","1"
"30_315558","20150327","1"
"30_315558","20150328","1"
"30_315558","20150330","1"
"30_315558","20150331","1"
"30_315558","20150401","1"
"30_315558","20150402","1"
"30_315558","20150403","1"
"30_315558","20150404","1"
"30_315558","20150407","1"
"30_315558","20150408","1"
"30_315558","20150409","1"
"30_315558","20150410","1"
"30_315558","20150411","1"
"30_315558","20150413","1"
"30_315558","20150414","1"
"30_315558","20150415","1"
"30_315558","20150416","1"
"30_315558","20150417","1"
"30_315558","20150418","1"
"30_315558","20150420","1"
"30_315558","20150421","1"
"30_315558","20150422","1"
"30_315558","20150423","1"
"30_315558","20150424","1"
"30_315558","20150427","1"
"30_315558","20150428","1"
"30_315558","20150429","1"
"30_315558","20150430","1"
"30_315558","20150502","1"
"30_315558","20150504","1"
"30_315558","20150505","1"
"30_315558","20150506","1"
"30_315558","20150507","1"
"30_315558","20150508","1"
"30_315558","20150509","1"
"30_315558","20150511","1"
"30_315558","20150512","1"
"30_315558","20150513","1"
"30_315558","20150514","1"
"30_315558","20150515","1"
"30_315558","20150516","1"
"30_315558","20150518","1"
"30_315558","20150519","1"
"30_315558","20150520","1"
"30_315558","20150521","1"
"30_315558","20150522","1"
"30_315558","20150523","1"
"30_315558","20150525","1"
"30_315558","20150526","1"
"30_315558","20150527","1"
"30_315558","20150528","1"
"30_315558","20150529","1"
"30_315558","20150530","1"
"30_315558","20150601","1"
"30_315558","20150603","1"
"30_315558","20150604","1"
"30_315558","20150605","1"
"30_315558","20150606","1"
"30_315558","20150608","1"
"30_315558","20150609","1"
"30_315558","20150610","1"
"30_315558","20150611","1"
"30_315558","20150612","1"
"30_315558","20150613","1"
"30_315558","20150615","1"
"30_315558","20150616","1"
"30_315558","20150617","1"
"30_315558","20150618","1"
"30_315558","20150619","1"
"30_315558","20150620","1"
"30_315558","20150622","1"
"30_315558","20150623","1"
"30_315558","20150624","1"
"30_315558","20150625","1"
"30_315558","20150626","1"
"30_315558","20150627","1"
"30_315558","20150629","1"
"30_315558","20150630","1"
"30_315558","20150701","1"
"30_315558","20150702","1"
"30_315558","20150703","1"
"30_315558","20150704","1"
"30_315558","20150706","1"
"30_315558","20150707","1"
"30_315558","20150708","1"
"30_315558","20150709","1"
"30_315558","20150710","1"
"30_315558","20150711","1"
"30_315558","20150713","1"
"30_315558","20150714","1"
"30_315558","20150715","1"
"30_315558","20150716","1"
"30_315558","20150717","1"
"30_315558","20150718","1"
"30_315558","20150720","1"
"30_315558","20150721","1"
"30_315558","20150722","1"
"30_315558","20150723","1"
"30_315558","20150724","1"
"30_315558","20150725","1"
"30_315558","20150727","1"
"30_315558","20150728","1"
"30_315558","20150729","1"
"30_315558","20150730","1"
"30_315558","20150731","1"
"30_315558","20150801","1"
"30_315558","20150803","1"
"30_315558","20150804","1"
"30_315558","20150805","1"
"30_315558","20150806","1"
"30_315558","20150807","1"
"30_315558","20150808","1"
"30_315558","20150810","1"
"30_315558","20150811","1"
"30_315558","20150812","1"
"30_315558","20150813","1"
"30_315558","20150814","1"
"30_315558","20150817","1"
"30_315558","20150818","1"
"30_315558","20150819","1"
"30_315558","20150820","1"
"30_315558","20150821","1"
"30_315558","20150822","1"
"30_315558","20150824","1"
"30_315558","20150825","1"
"30_315558","20150826","1"
"30_315558","20150827","1"
"30_315558","20150828","1"
"30_315558","20150829","1"
"30_315558","20150831","1"
"30_315558","20150901","1"
"30_315558","20150902","1"
"30_315558","20150903","1"
"30_315558","20150904","1"
"30_315558","20150905","1"
"30_315558","20150907","1"
"30_315558","20150908","1"
"30_315558","20150909","1"
"30_315558","20150910","1"
"30_315558","20150911","1"
"30_315558","20150912","1"
"30_315558","20150914","1"
"30_315558","20150915","1"
"30_315558","20150916","1"
"30_315558","20150917","1"
"30_315558","20150918","1"
"30_315558","20150919","1"
"30_315558","20150921","1"
"30_315558","20150922","1"
"30_315558","20150923","1"
"30_315558","20150924","1"
"30_315558","20150925","1"
"30_315558","20150926","1"
"30_315558","20150928","1"
"30_315558","20150929","1"
"30_315558","20150930","1"
"30_315558","20151001","1"
"30_315558","20151002","1"
"30_315558","20151003","1"
"30_315558","20151005","1"
"30_315558","20151006","1"
"30_315558","20151007","1"
"30_315558","20151008","1"
"30_315558","20151009","1"
"30_315558","20151010","1"
"30_315558","20151012","1"
"30_315558","20151013","1"
"30_315558","20151014","1"
"30_315558","20151015","1"
"30_315558","20151016","1"
"30_315558","20151017","1"
"30_315558","20151019","1"
"30_315558","20151020","1"
"30_315558","20151021","1"
"30_315558","20151022","1"
"30_315558","20151023","1"
"30_315558","20151024","1"
"30_315558","20151026","1"
"30_315558","20151027","1"
"30_315558","20151028","1"
"30_315558","20151029","1"
"30_315558","20151030","1"
"30_315558","20151031","1"
"30_315558","20151102","1"
"30_315558","20151103","1"
"30_315558","20151104","1"
"30_315558","20151105","1"
"30_315558","20151106","1"
"30_315558","20151107","1"
"30_315558","20151109","1"
"30_315558","20151110","1"
"30_315558","20151111","1"
"30_315558","20151112","1"
"30_315558","20151113","1"
"30_315558","20151114","1"
"30_315558","20151116","1"
"30_315558","20151117","1"
"30_315558","20151118","1"
"30_315558","20151119","1"
"30_315558","20151120","1"
"30_315558","20151121","1"
"30_315558","20151123","1"
"30_315558","20151124","1"
"30_315558","20151125","1"
"30_315558","20151126","1"
"30_315558","20151127","1"
"30_315558","20151128","1"
"30_315558","20151130","1"
"30_315558","20151201","1"
"30_315558","20151202","1"
"30_315558","20151203","1"
"30_315558","20151204","1"
"30_315558","20151205","1"
"30_315558","20151207","1"
"30_315558","20151209","1"
"30_315558","20151210","1"
"30_315558","20151211","1"
"30_315558","20151212","1"
"30_315558","20151214","1"
"30_315558","20151215","1"
"30_315558","20151216","1"
"30_315558","20151217","1"
"30_315558","20151218","1"
"30_315558","20151219","1"
"30_315558","20151221","1"
"30_315558","20151222","1"
"30_315558","20151223","1"
"30_315558","20151228","1"
"30_315558","20151229","1"
"30_315558","20151230","1"
"30_315595","20150803","1"
"30_315595","20150804","1"
"30_315595","20150805","1"
"30_315595","20150806","1"
"30_315595","20150807","1"
"30_315595","20150810","1"
"30_315595","20150811","1"
"30_315595","20150812","1"
"30_315595","20150813","1"
"30_315595","20150814","1"
"30_315595","20150817","1"
"30_315595","20150818","1"
"30_315595","20150819","1"
"30_315595","20150820","1"
"30_315595","20150821","1"
"30_315595","20150824","1"
"30_315595","20150825","1"
"30_315595","20150826","1"
"30_315595","20150827","1"
"30_315595","20150828","1"
"30_315595","20150831","1"
"30_315604","20141210","1"
"30_315604","20141211","1"
"30_315604","20141212","1"
"30_315604","20141213","1"
"30_315604","20141215","1"
"30_315604","20141216","1"
"30_315604","20141217","1"
"30_315604","20141218","1"
"30_315604","20141219","1"
"30_315604","20141220","1"
"30_315604","20141222","1"
"30_315604","20141223","1"
"30_315604","20141227","1"
"30_315604","20141229","1"
"30_315604","20141230","1"
"30_315604","20150102","1"
"30_315604","20150103","1"
"30_315604","20150105","1"
"30_315604","20150107","1"
"30_315604","20150108","1"
"30_315604","20150109","1"
"30_315604","20150110","1"
"30_315604","20150112","1"
"30_315604","20150113","1"
"30_315604","20150114","1"
"30_315604","20150115","1"
"30_315604","20150116","1"
"30_315604","20150117","1"
"30_315604","20150119","1"
"30_315604","20150120","1"
"30_315604","20150121","1"
"30_315604","20150122","1"
"30_315604","20150123","1"
"30_315604","20150124","1"
"30_315604","20150126","1"
"30_315604","20150127","1"
"30_315604","20150128","1"
"30_315604","20150129","1"
"30_315604","20150130","1"
"30_315604","20150131","1"
"30_315604","20150202","1"
"30_315604","20150203","1"
"30_315604","20150204","1"
"30_315604","20150205","1"
"30_315604","20150206","1"
"30_315604","20150207","1"
"30_315604","20150209","1"
"30_315604","20150210","1"
"30_315604","20150211","1"
"30_315604","20150212","1"
"30_315604","20150213","1"
"30_315604","20150214","1"
"30_315604","20150216","1"
"30_315604","20150217","1"
"30_315604","20150218","1"
"30_315604","20150219","1"
"30_315604","20150220","1"
"30_315604","20150221","1"
"30_315604","20150223","1"
"30_315604","20150224","1"
"30_315604","20150225","1"
"30_315604","20150226","1"
"30_315604","20150227","1"
"30_315604","20150228","1"
"30_315604","20150302","1"
"30_315604","20150303","1"
"30_315604","20150304","1"
"30_315604","20150305","1"
"30_315604","20150306","1"
"30_315604","20150307","1"
"30_315604","20150309","1"
"30_315604","20150310","1"
"30_315604","20150311","1"
"30_315604","20150312","1"
"30_315604","20150313","1"
"30_315604","20150314","1"
"30_315604","20150316","1"
"30_315604","20150317","1"
"30_315604","20150318","1"
"30_315604","20150319","1"
"30_315604","20150320","1"
"30_315604","20150321","1"
"30_315604","20150323","1"
"30_315604","20150324","1"
"30_315604","20150325","1"
"30_315604","20150326","1"
"30_315604","20150327","1"
"30_315604","20150328","1"
"30_315604","20150330","1"
"30_315604","20150331","1"
"30_315604","20150401","1"
"30_315604","20150402","1"
"30_315604","20150403","1"
"30_315604","20150404","1"
"30_315604","20150407","1"
"30_315604","20150408","1"
"30_315604","20150409","1"
"30_315604","20150410","1"
"30_315604","20150411","1"
"30_315604","20150413","1"
"30_315604","20150414","1"
"30_315604","20150415","1"
"30_315604","20150416","1"
"30_315604","20150417","1"
"30_315604","20150418","1"
"30_315604","20150420","1"
"30_315604","20150421","1"
"30_315604","20150422","1"
"30_315604","20150423","1"
"30_315604","20150424","1"
"30_315604","20150427","1"
"30_315604","20150428","1"
"30_315604","20150429","1"
"30_315604","20150430","1"
"30_315604","20150502","1"
"30_315604","20150504","1"
"30_315604","20150505","1"
"30_315604","20150506","1"
"30_315604","20150507","1"
"30_315604","20150508","1"
"30_315604","20150509","1"
"30_315604","20150511","1"
"30_315604","20150512","1"
"30_315604","20150513","1"
"30_315604","20150514","1"
"30_315604","20150515","1"
"30_315604","20150516","1"
"30_315604","20150518","1"
"30_315604","20150519","1"
"30_315604","20150520","1"
"30_315604","20150521","1"
"30_315604","20150522","1"
"30_315604","20150523","1"
"30_315604","20150525","1"
"30_315604","20150526","1"
"30_315604","20150527","1"
"30_315604","20150528","1"
"30_315604","20150529","1"
"30_315604","20150530","1"
"30_315604","20150601","1"
"30_315604","20150603","1"
"30_315604","20150604","1"
"30_315604","20150605","1"
"30_315604","20150606","1"
"30_315604","20150608","1"
"30_315604","20150609","1"
"30_315604","20150610","1"
"30_315604","20150611","1"
"30_315604","20150612","1"
"30_315604","20150613","1"
"30_315604","20150615","1"
"30_315604","20150616","1"
"30_315604","20150617","1"
"30_315604","20150618","1"
"30_315604","20150619","1"
"30_315604","20150620","1"
"30_315604","20150622","1"
"30_315604","20150623","1"
"30_315604","20150624","1"
"30_315604","20150625","1"
"30_315604","20150626","1"
"30_315604","20150627","1"
"30_315604","20150629","1"
"30_315604","20150630","1"
"30_315604","20150701","1"
"30_315604","20150702","1"
"30_315604","20150703","1"
"30_315604","20150704","1"
"30_315604","20150706","1"
"30_315604","20150707","1"
"30_315604","20150708","1"
"30_315604","20150709","1"
"30_315604","20150710","1"
"30_315604","20150711","1"
"30_315604","20150713","1"
"30_315604","20150714","1"
"30_315604","20150715","1"
"30_315604","20150716","1"
"30_315604","20150717","1"
"30_315604","20150718","1"
"30_315604","20150720","1"
"30_315604","20150721","1"
"30_315604","20150722","1"
"30_315604","20150723","1"
"30_315604","20150724","1"
"30_315604","20150725","1"
"30_315604","20150727","1"
"30_315604","20150728","1"
"30_315604","20150729","1"
"30_315604","20150730","1"
"30_315604","20150731","1"
"30_315604","20150801","1"
"30_315604","20150803","1"
"30_315604","20150804","1"
"30_315604","20150805","1"
"30_315604","20150806","1"
"30_315604","20150807","1"
"30_315604","20150808","1"
"30_315604","20150810","1"
"30_315604","20150811","1"
"30_315604","20150812","1"
"30_315604","20150813","1"
"30_315604","20150814","1"
"30_315604","20150817","1"
"30_315604","20150818","1"
"30_315604","20150819","1"
"30_315604","20150820","1"
"30_315604","20150821","1"
"30_315604","20150822","1"
"30_315604","20150824","1"
"30_315604","20150825","1"
"30_315604","20150826","1"
"30_315604","20150827","1"
"30_315604","20150828","1"
"30_315604","20150829","1"
"30_315604","20150831","1"
"30_315604","20150901","1"
"30_315604","20150902","1"
"30_315604","20150903","1"
"30_315604","20150904","1"
"30_315604","20150905","1"
